timestamp,open,high,low,close,volume
2026-05-22,0.23,0.2783,0.2161,0.218,37313204.0
2026-05-23,0.2178,0.2234,0.2046,0.2199,18197604.1
2026-05-24,0.2199,0.2346,0.2135,0.2292,16479313.3
2026-05-25,0.229,0.2428,0.2075,0.2108,22052753.2
2026-05-26,0.2108,0.2278,0.1966,0.2087,401620982.2
2026-05-27,0.2087,0.212,0.1814,0.1877,728525928.4
2026-05-28,0.1878,0.1957,0.1792,0.1828,550026607.4
2026-05-29,0.1828,0.1926,0.1723,0.1756,50281763.7
2026-05-30,0.1757,0.1787,0.1568,0.1605,139683975.5
2026-05-31,0.1605,0.1765,0.1605,0.166,32609301.2
2026-06-01,0.166,0.1842,0.1536,0.1832,73528224.1
2026-06-02,0.1833,0.2075,0.1669,0.1722,80821680.2
2026-06-03,0.1723,0.1839,0.1652,0.1819,31252924.7
2026-06-04,0.1818,0.1843,0.1567,0.1756,37340985.1
2026-06-05,0.1756,0.1798,0.1558,0.1582,26418295.0
2026-06-06,0.1581,0.167,0.1413,0.1568,22899025.1
2026-06-07,0.1567,0.181,0.1538,0.1643,32204816.1
2026-06-08,0.1643,0.1664,0.1465,0.1477,70420739.2
2026-06-09,0.1477,0.1603,0.1423,0.1498,434040015.2
2026-06-10,0.1498,0.1618,0.139,0.1597,36352447.4
2026-06-11,0.1598,0.169,0.1528,0.1561,28449341.4
2026-06-12,0.1562,0.1631,0.1509,0.1569,15269317.4
2026-06-13,0.1568,0.1818,0.1522,0.1777,41254088.1
2026-06-14,0.1778,0.327,0.1696,0.3044,155051863.5
2026-06-15,0.3044,0.3459,0.1581,0.1624,317495294.8
2026-06-16,0.1625,0.1783,0.154,0.1594,89946763.1
2026-06-17,0.1594,0.165,0.1482,0.1598,48637871.9
2026-06-18,0.1598,0.1611,0.1421,0.1467,43815634.4
2026-06-19,0.1468,0.1708,0.1461,0.1653,53511462.9
2026-06-20,0.1651,0.1728,0.1576,0.1614,29558562.4
2026-06-21,0.1614,0.1677,0.155,0.1596,22905993.5
2026-06-22,0.1597,0.1669,0.1511,0.1621,24352438.6
2026-06-23,0.1621,0.1708,0.159,0.1626,9220325.1
