timestamp,open,high,low,close,volume
2024-12-21,0.3893,0.4025,0.3661,0.3748,2161598.68
2024-12-22,0.3754,0.4021,0.3581,0.3687,2551740.56
2024-12-23,0.369,0.4055,0.3612,0.3993,1545923.41
2024-12-24,0.3993,0.4247,0.3937,0.4153,1870020.64
2024-12-25,0.4154,0.4164,0.4026,0.4133,1144358.0
2024-12-26,0.4138,0.4172,0.3772,0.3826,1265338.53
2024-12-27,0.3826,0.427,0.3824,0.4047,4826520.99
2024-12-28,0.4046,0.4428,0.3929,0.4246,9204081.6
2024-12-29,0.4249,0.43,0.4,0.4047,2640644.29
2024-12-30,0.4044,0.4195,0.38,0.3984,3107836.44
2024-12-31,0.398,0.4066,0.3873,0.3957,1362586.31
2025-01-01,0.396,0.419,0.3905,0.4138,2860405.22
2025-01-02,0.4144,0.4312,0.4133,0.4227,2363023.3
2025-01-03,0.4228,0.4448,0.4118,0.4418,2013967.33
2025-01-04,0.4415,0.4451,0.4307,0.4397,1510314.85
2025-01-05,0.4393,0.4555,0.4325,0.4499,1917798.45
2025-01-06,0.4505,0.4556,0.4375,0.4432,2059039.26
2025-01-07,0.4432,0.4463,0.3969,0.397,2193849.2
2025-01-08,0.397,0.4031,0.3709,0.3867,1938013.33
2025-01-09,0.3868,0.3945,0.3606,0.3652,2092424.98
2025-01-10,0.3652,0.3879,0.3634,0.3743,1738993.5
2025-01-11,0.3739,0.3794,0.3623,0.3661,1374583.34
2025-01-12,0.3657,0.3704,0.3534,0.3599,1202915.3
2025-01-13,0.3596,0.3664,0.3261,0.3494,1457405.47
2025-01-14,0.3495,0.3725,0.345,0.3661,1503968.09
2025-01-15,0.3661,0.3823,0.357,0.3808,1291137.71
2025-01-16,0.3808,0.3808,0.3636,0.3724,1568538.29
2025-01-17,0.3724,0.3895,0.3718,0.3847,1361191.56
2025-01-18,0.3849,0.3867,0.3559,0.3645,1236676.35
2025-01-19,0.3643,0.3705,0.3278,0.3318,2053367.18
2025-01-20,0.3317,0.3516,0.32,0.3273,2026471.68
2025-01-21,0.3276,0.4427,0.318,0.3463,13790234.15
2025-01-22,0.3463,0.3599,0.3341,0.3417,4015154.01
2025-01-23,0.3414,0.4789,0.3264,0.4063,53133100.57
2025-01-24,0.4073,0.4073,0.3485,0.3515,16016029.75
2025-01-25,0.3518,0.3813,0.342,0.3705,6015645.91
2025-01-26,0.3701,0.3701,0.348,0.3493,2892933.02
2025-01-27,0.3493,0.3535,0.327,0.3417,5031736.89
2025-01-28,0.3419,0.35,0.3255,0.3289,3034050.72
2025-01-29,0.3288,0.3481,0.3193,0.3364,3599304.76
2025-01-30,0.3363,0.3614,0.3308,0.3479,3589412.11
2025-01-31,0.3479,0.359,0.3421,0.3471,2546563.61
2025-02-01,0.3472,0.3581,0.3157,0.3168,4305830.1
2025-02-02,0.317,0.423,0.2633,0.2811,28757313.61
2025-02-03,0.2808,0.2887,0.2116,0.2809,10703307.91
2025-02-04,0.281,0.2848,0.26,0.2743,4163670.71
2025-02-05,0.2745,0.3469,0.2645,0.2995,36418065.51
2025-02-06,0.2995,0.315,0.2653,0.2685,13293906.92
2025-02-07,0.2686,0.2893,0.2637,0.2741,3850529.46
2025-02-08,0.2741,0.3184,0.2704,0.2886,9930104.03
2025-02-09,0.2889,0.2983,0.273,0.2861,2366710.1
2025-02-10,0.2857,0.317,0.2783,0.2955,7440555.46
2025-02-11,0.296,0.3151,0.2917,0.3085,7997329.3
2025-02-12,0.3085,0.3155,0.284,0.3087,6580240.47
2025-02-13,0.3087,0.3149,0.2939,0.302,2506657.31
2025-02-14,0.302,0.3291,0.2961,0.3068,6058495.98
2025-02-15,0.3068,0.3131,0.298,0.2993,1964942.49
2025-02-16,0.2992,0.3106,0.2952,0.2993,1656034.75
2025-02-17,0.2993,0.3134,0.2921,0.2989,2006533.99
2025-02-18,0.2989,0.2995,0.2814,0.2928,2028760.57
2025-02-19,0.2928,0.3007,0.2883,0.2938,2062747.92
2025-02-20,0.2939,0.3086,0.2924,0.3077,2419747.56
2025-02-21,0.3076,0.318,0.2926,0.2962,2523703.08
2025-02-22,0.2963,0.307,0.2947,0.3061,1489193.93
2025-02-23,0.3061,0.3333,0.2928,0.2987,7024319.85
2025-02-24,0.2989,0.2999,0.2603,0.2635,3536598.2
2025-02-25,0.2634,0.2812,0.25,0.275,3077208.1
2025-02-26,0.2748,0.2829,0.2644,0.2761,2464003.72
2025-02-27,0.276,0.2917,0.2752,0.287,2285129.03
2025-02-28,0.2869,0.2878,0.2685,0.2872,2366015.76
2025-03-01,0.2873,0.2876,0.27,0.2797,1797576.42
2025-03-02,0.28,0.3039,0.2763,0.3002,2446847.09
2025-03-03,0.3006,0.3012,0.2626,0.2685,2211206.73
2025-03-04,0.2685,0.2685,0.2348,0.2506,2692886.04
2025-03-05,0.2506,0.2598,0.2468,0.2531,1821726.17
2025-03-06,0.2531,0.2576,0.2406,0.2419,1586457.9
2025-03-07,0.2421,0.2497,0.2307,0.2427,1528525.39
2025-03-08,0.2427,0.244,0.2332,0.2389,1209914.34
2025-03-09,0.2389,0.2438,0.2038,0.2059,4006517.51
2025-03-10,0.2058,0.2204,0.1825,0.1873,4360479.92
2025-03-11,0.1876,0.3563,0.1711,0.2569,52134333.84
2025-03-12,0.2569,0.4293,0.2289,0.3741,249986932.84
2025-03-13,0.3739,0.4166,0.279,0.294,121795290.98
2025-03-14,0.294,0.3253,0.2803,0.3075,60138751.9
2025-03-15,0.3073,0.345,0.2892,0.2933,51260080.97
2025-03-16,0.2934,0.3024,0.2709,0.2896,27716177.39
2025-03-17,0.2899,0.3016,0.281,0.2874,23308510.54
2025-03-18,0.2875,0.2889,0.245,0.2613,19207311.76
2025-03-19,0.2614,0.2775,0.2522,0.2597,14340124.44
2025-03-20,0.2599,0.2854,0.2502,0.2623,19237819.03
2025-03-21,0.2623,0.2674,0.2356,0.2411,15451341.2
2025-03-22,0.241,0.2582,0.2388,0.246,11174214.42
2025-03-23,0.246,0.249,0.2365,0.2398,9108273.13
2025-03-24,0.2398,0.251,0.2361,0.2507,6874758.11
2025-03-25,0.2507,0.2574,0.246,0.2554,5640662.89
2025-03-26,0.2553,0.2564,0.2411,0.2447,5518156.24
2025-03-27,0.2448,0.2482,0.2377,0.242,3932937.93
2025-03-28,0.242,0.2443,0.225,0.23,6800584.37
2025-03-29,0.2295,0.2517,0.2189,0.2242,18093546.73
2025-03-30,0.2242,0.2296,0.2175,0.2203,7163433.65
2025-03-31,0.2205,0.228,0.2164,0.2194,5598115.26
2025-04-01,0.2194,0.2275,0.2088,0.213,5775940.5
2025-04-02,0.213,0.2143,0.1946,0.1986,6201371.02
2025-04-03,0.1992,0.2153,0.1987,0.204,11732567.55
2025-04-04,0.204,0.2109,0.1998,0.2063,4626363.02
2025-04-05,0.2062,0.2085,0.1976,0.2032,3815341.83
2025-04-06,0.2034,0.2044,0.1756,0.1808,4676992.76
2025-04-07,0.1808,0.194,0.1654,0.1874,6981022.99
2025-04-08,0.1873,0.1929,0.1757,0.1762,3374015.24
2025-04-09,0.1762,0.1987,0.1733,0.1963,6582446.14
2025-04-10,0.1963,0.1981,0.1843,0.1892,3908115.26
2025-04-11,0.1891,0.2025,0.189,0.1967,2545448.5
2025-04-12,0.1967,0.206,0.1949,0.2016,3443271.87
2025-04-13,0.2018,0.2033,0.1891,0.1909,3776508.24
2025-04-14,0.1908,0.1966,0.1859,0.1924,3491946.84
2025-04-15,0.1926,0.2064,0.1906,0.1929,17795541.55
2025-04-16,0.1929,0.2011,0.1862,0.1955,8975081.2
2025-04-17,0.1954,0.1976,0.19,0.1928,4108712.42
2025-04-18,0.1928,0.2006,0.191,0.1976,2449473.76
2025-04-19,0.1976,0.2083,0.1976,0.2032,2121720.19
2025-04-20,0.2029,0.214,0.201,0.2105,3662551.61
2025-04-21,0.2107,0.2202,0.2083,0.2101,4587607.85
2025-04-22,0.2104,0.2225,0.2018,0.2204,4951372.05
2025-04-23,0.2204,0.2289,0.2197,0.2236,5947389.77
2025-04-24,0.2237,0.2294,0.2193,0.2289,2668883.79
2025-04-25,0.2289,0.2409,0.223,0.2343,5047834.06
2025-04-26,0.2349,0.2431,0.2322,0.2386,2339303.4
2025-04-27,0.2383,0.24,0.2257,0.2277,2579725.04
2025-04-28,0.2278,0.2361,0.2208,0.2322,1765756.27
2025-04-29,0.2323,0.2357,0.2211,0.2252,1385556.73
2025-04-30,0.2249,0.2379,0.2209,0.2296,2879223.35
2025-05-01,0.2296,0.2384,0.2287,0.2368,1641064.66
2025-05-02,0.237,0.24,0.2295,0.2306,2620204.32
2025-05-03,0.2307,0.2328,0.2094,0.2142,1596187.92
2025-05-04,0.2144,0.2168,0.2051,0.2086,2283921.62
2025-05-05,0.2084,0.2144,0.2064,0.2103,1475270.68
2025-05-06,0.2102,0.2124,0.1956,0.2059,2866385.01
2025-05-07,0.206,0.2138,0.2024,0.212,2218104.14
2025-05-08,0.2119,0.2319,0.2106,0.2319,3783110.26
2025-05-09,0.2318,0.2455,0.2274,0.2451,5516979.74
2025-05-10,0.2451,0.2588,0.2402,0.2571,4674203.48
2025-05-11,0.2571,0.2613,0.2466,0.2569,2410005.22
2025-05-12,0.257,0.2917,0.2532,0.2726,14407905.84
2025-05-13,0.2724,0.2767,0.2526,0.2716,3495509.31
2025-05-14,0.2719,0.2775,0.2603,0.2626,2225150.6
2025-05-15,0.2627,0.2667,0.2362,0.2429,2762940.77
2025-05-16,0.2431,0.25,0.2366,0.239,1768962.42
2025-05-17,0.239,0.2402,0.2241,0.2272,1764714.35
2025-05-18,0.2272,0.2407,0.2253,0.2376,2220912.77
2025-05-19,0.2376,0.2384,0.2208,0.2292,2027799.14
2025-05-20,0.2294,0.2357,0.221,0.231,1463916.11
2025-05-21,0.231,0.2419,0.2236,0.2321,6037840.27
2025-05-22,0.2321,0.2638,0.2315,0.2445,11000419.59
2025-05-23,0.2446,0.2705,0.2197,0.2218,24536620.29
2025-05-24,0.2215,0.2268,0.2169,0.2183,4111744.8
2025-05-25,0.2182,0.2197,0.209,0.217,2757402.86
2025-05-26,0.2168,0.2215,0.2124,0.2145,1716210.88
2025-05-27,0.2147,0.2419,0.2051,0.2161,9111651.31
2025-05-28,0.2158,0.2183,0.21,0.2174,3329877.14
2025-05-29,0.2173,0.2217,0.2097,0.2105,3611344.24
2025-05-30,0.2106,0.2118,0.1838,0.1852,4066698.88
2025-05-31,0.1852,0.1933,0.1811,0.191,2796317.88
2025-06-01,0.1908,0.2021,0.1866,0.1921,7921115.37
2025-06-02,0.192,0.1962,0.186,0.1945,2795819.11
2025-06-03,0.1944,0.1987,0.1894,0.1913,2496951.87
2025-06-04,0.1913,0.1927,0.1768,0.1801,3078258.99
2025-06-05,0.18,0.1834,0.1648,0.167,4987482.89
2025-06-06,0.167,0.1754,0.1668,0.1706,2514748.7
2025-06-07,0.1706,0.1776,0.1699,0.175,1474883.29
2025-06-08,0.1749,0.1758,0.1713,0.1728,1528493.63
2025-06-09,0.1726,0.1791,0.1689,0.1784,2563452.25
2025-06-10,0.1785,0.185,0.1766,0.1848,2567156.25
2025-06-11,0.1848,0.1886,0.1762,0.1779,3995810.89
2025-06-12,0.1779,0.1794,0.1628,0.1632,3800648.18
2025-06-13,0.1631,0.1631,0.1531,0.1617,4351840.16
2025-06-14,0.1615,0.1624,0.1565,0.1613,2771451.81
2025-06-15,0.1611,0.1617,0.1566,0.1595,1121695.02
2025-06-16,0.1596,0.1682,0.1564,0.1619,1738708.66
