timestamp,open,high,low,close,volume
2026-04-21,0.012,0.06899,0.012,0.06132,686658125.0
2026-04-22,0.06134,0.12175,0.05456,0.11284,3563477088.0
2026-04-23,0.11284,0.14069,0.08971,0.10383,2250935972.0
2026-04-24,0.10384,0.10585,0.08301,0.08477,836139524.0
2026-04-25,0.08476,0.08626,0.06874,0.07304,664966146.0
2026-04-26,0.07304,0.07994,0.0659,0.07296,2349694060.0
2026-04-27,0.07295,0.08637,0.07057,0.07472,3983376211.0
2026-04-28,0.07472,0.07953,0.06848,0.06894,2968571005.0
2026-04-29,0.06895,0.07013,0.06165,0.06374,3803471871.0
2026-04-30,0.06374,0.06839,0.06219,0.06373,4672473905.0
2026-05-01,0.06371,0.06515,0.06144,0.06444,2572507664.0
2026-05-02,0.06443,0.06908,0.06,0.06135,749512499.0
2026-05-03,0.06134,0.06186,0.05768,0.05953,1124589212.0
2026-05-04,0.05953,0.06145,0.05784,0.06002,1170440489.0
2026-05-05,0.06002,0.06094,0.05651,0.0568,490818851.0
2026-05-06,0.0568,0.05681,0.05337,0.05488,589449905.0
2026-05-07,0.05489,0.05815,0.05175,0.05647,758781586.0
2026-05-08,0.05647,0.07584,0.05583,0.07246,2209332036.0
2026-05-09,0.07247,0.07261,0.06519,0.06582,2739157911.0
2026-05-10,0.06583,0.06752,0.06142,0.06386,3466809357.0
2026-05-11,0.06386,0.0653,0.05967,0.06113,3403167989.0
2026-05-12,0.06112,0.06814,0.05981,0.06482,6113752039.0
2026-05-13,0.06482,0.06967,0.05786,0.05876,17098003158.0
2026-05-14,0.05875,0.0618,0.05668,0.0607,216569016.0
2026-05-15,0.0607,0.06157,0.05684,0.05721,190714296.0
2026-05-16,0.05722,0.05935,0.05281,0.05448,130605097.0
2026-05-17,0.05447,0.05514,0.0504,0.05172,119110072.0
2026-05-18,0.05169,0.05255,0.0487,0.05072,121443156.0
2026-05-19,0.05073,0.05086,0.04616,0.04697,101469871.0
2026-05-20,0.04697,0.05497,0.04666,0.05022,213762570.0
2026-05-21,0.05022,0.0519,0.04776,0.04806,97083170.0
2026-05-22,0.04807,0.04986,0.04664,0.04709,104368509.0
2026-05-23,0.04708,0.04927,0.04528,0.04802,106350499.0
2026-05-24,0.04804,0.05122,0.04703,0.04839,88754081.0
2026-05-25,0.04839,0.05062,0.04569,0.04602,133187442.0
2026-05-26,0.046,0.04603,0.04221,0.04249,134091538.0
2026-05-27,0.04249,0.04464,0.0411,0.04151,92629639.0
2026-05-28,0.04151,0.04252,0.03887,0.03977,107058406.0
2026-05-29,0.03977,0.04097,0.03798,0.03931,84734826.0
2026-05-30,0.03929,0.0399,0.03809,0.03892,50310335.0
2026-05-31,0.03891,0.04104,0.03751,0.03879,94729826.0
2026-06-01,0.0388,0.03963,0.03649,0.03917,99577327.0
2026-06-02,0.03918,0.04563,0.03829,0.04016,412004856.0
2026-06-03,0.04019,0.04211,0.03751,0.0381,161993922.0
2026-06-04,0.03809,0.03863,0.03317,0.03541,135713026.0
2026-06-05,0.0354,0.0365,0.03048,0.03183,124412020.0
2026-06-06,0.03183,0.03239,0.02907,0.03051,102744888.0
2026-06-07,0.03051,0.03219,0.02965,0.03129,83974407.0
2026-06-08,0.03128,0.035,0.0301,0.03332,100482980.0
2026-06-09,0.03331,0.03874,0.0312,0.03725,340784271.0
2026-06-10,0.03726,0.03767,0.0303,0.03044,207354085.0
2026-06-11,0.03045,0.03256,0.03044,0.03196,174919564.0
2026-06-12,0.03197,0.03354,0.03035,0.03071,81324987.0
2026-06-13,0.0307,0.03471,0.0306,0.03373,147080804.0
2026-06-14,0.03373,0.03775,0.03276,0.0371,297288628.0
2026-06-15,0.03709,0.04438,0.03634,0.03672,515382410.0
2026-06-16,0.03671,0.03831,0.03511,0.03578,254900347.0
2026-06-17,0.03579,0.03707,0.03317,0.03411,120854019.0
2026-06-18,0.03412,0.03788,0.03382,0.03641,129677827.0
2026-06-19,0.03641,0.03937,0.03342,0.03424,146737160.0
2026-06-20,0.03426,0.03637,0.03215,0.03523,123474480.0
2026-06-21,0.0352,0.03881,0.03368,0.03411,194715511.0
2026-06-22,0.03409,0.0369,0.03365,0.03404,88622427.0
2026-06-23,0.03404,0.03531,0.03254,0.03299,30708798.0
